Región,Distrito,Municipio,Código Escuela,Nombre Escuela,Sub-grupo,Total de Graduados,Total en el Cohorte,Tasa de Graduación (%)
MAYAGUEZ,AGUADILLA,AÑASCO,46995,LUIS MUÑOZ MARIN,POR DEBAJO DEL NIVEL DE POBREZA,107,149,71.81%
MAYAGUEZ,AGUADILLA,AÑASCO,46995,LUIS MUÑOZ MARIN,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,1,1,100%
MAYAGUEZ,AGUADILLA,AÑASCO,46995,LUIS MUÑOZ MARIN,PUERTORRIQUEÑOS,160,214,74.76%
MAYAGUEZ,AGUADILLA,AÑASCO,46995,LUIS MUÑOZ MARIN,HISPANOS NO PUERTORRIQUEÑOS,2,5,40%
MAYAGUEZ,AGUADILLA,AÑASCO,46995,LUIS MUÑOZ MARIN,BLANCOS NO HISPANOS,0,0,0%
MAYAGUEZ,AGUADILLA,AÑASCO,46995,LUIS MUÑOZ MARIN,OTRO ORIGEN ÉTNICO,0,0,0%
MAYAGUEZ,AGUADILLA,AÑASCO,46995,LUIS MUÑOZ MARIN,FEMENINO,74,98,75.51%
MAYAGUEZ,AGUADILLA,AÑASCO,46995,LUIS MUÑOZ MARIN,MASCULINO,88,121,72.72%
MAYAGUEZ,SAN SEBASTIAN,SAN SEBASTIAN,47126,PATRIA LATORRE RAMIREZ,TODOS LOS ESTUDIANTES,205,248,82.66%
MAYAGUEZ,SAN SEBASTIAN,SAN SEBASTIAN,47126,PATRIA LATORRE RAMIREZ,IMPEDIDOS,10,13,76.92%
MAYAGUEZ,SAN SEBASTIAN,SAN SEBASTIAN,47126,PATRIA LATORRE RAMIREZ,POR DEBAJO DEL NIVEL DE POBREZA,96,124,77.41%
MAYAGUEZ,SAN SEBASTIAN,SAN SEBASTIAN,47126,PATRIA LATORRE RAMIREZ,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
MAYAGUEZ,SAN SEBASTIAN,SAN SEBASTIAN,47126,PATRIA LATORRE RAMIREZ,PUERTORRIQUEÑOS,205,248,82.66%
MAYAGUEZ,SAN SEBASTIAN,SAN SEBASTIAN,47126,PATRIA LATORRE RAMIREZ,HISPANOS NO PUERTORRIQUEÑOS,0,0,0%
MAYAGUEZ,SAN SEBASTIAN,SAN SEBASTIAN,47126,PATRIA LATORRE RAMIREZ,BLANCOS NO HISPANOS,0,0,0%
MAYAGUEZ,SAN SEBASTIAN,SAN SEBASTIAN,47126,PATRIA LATORRE RAMIREZ,OTRO ORIGEN ÉTNICO,0,0,0%
MAYAGUEZ,SAN SEBASTIAN,SAN SEBASTIAN,47126,PATRIA LATORRE RAMIREZ,FEMENINO,116,137,84.67%
MAYAGUEZ,SAN SEBASTIAN,SAN SEBASTIAN,47126,PATRIA LATORRE RAMIREZ,MASCULINO,89,111,80.18%
MAYAGUEZ,MAYAGUEZ,MARICAO,47639,SUPERIOR URBANA,TODOS LOS ESTUDIANTES,57,75,76%
MAYAGUEZ,MAYAGUEZ,MARICAO,47639,SUPERIOR URBANA,IMPEDIDOS,5,12,41.66%
MAYAGUEZ,MAYAGUEZ,MARICAO,47639,SUPERIOR URBANA,POR DEBAJO DEL NIVEL DE POBREZA,41,57,71.92%
MAYAGUEZ,MAYAGUEZ,MARICAO,47639,SUPERIOR URBANA,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
MAYAGUEZ,MAYAGUEZ,MARICAO,47639,SUPERIOR URBANA,PUERTORRIQUEÑOS,55,72,76.38%
MAYAGUEZ,MAYAGUEZ,MARICAO,47639,SUPERIOR URBANA,HISPANOS NO PUERTORRIQUEÑOS,2,3,66.66%
MAYAGUEZ,MAYAGUEZ,MARICAO,47639,SUPERIOR URBANA,BLANCOS NO HISPANOS,0,0,0%
MAYAGUEZ,MAYAGUEZ,MARICAO,47639,SUPERIOR URBANA,OTRO ORIGEN ÉTNICO,0,0,0%
MAYAGUEZ,MAYAGUEZ,MARICAO,47639,SUPERIOR URBANA,FEMENINO,33,42,78.57%
MAYAGUEZ,MAYAGUEZ,MARICAO,47639,SUPERIOR URBANA,MASCULINO,24,33,72.72%
MAYAGUEZ,AGUADILLA,AGUADILLA,47647,JUAN SUARES PELEGRINA,TODOS LOS ESTUDIANTES,190,269,70.63%
MAYAGUEZ,AGUADILLA,AGUADILLA,47647,JUAN SUARES PELEGRINA,IMPEDIDOS,19,39,48.71%
MAYAGUEZ,AGUADILLA,AGUADILLA,47647,JUAN SUARES PELEGRINA,POR DEBAJO DEL NIVEL DE POBREZA,117,176,66.47%
MAYAGUEZ,AGUADILLA,AGUADILLA,47647,JUAN SUARES PELEGRINA,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
MAYAGUEZ,AGUADILLA,AGUADILLA,47647,JUAN SUARES PELEGRINA,PUERTORRIQUEÑOS,189,264,71.59%
MAYAGUEZ,AGUADILLA,AGUADILLA,47647,JUAN SUARES PELEGRINA,HISPANOS NO PUERTORRIQUEÑOS,1,5,20%
MAYAGUEZ,AGUADILLA,AGUADILLA,47647,JUAN SUARES PELEGRINA,BLANCOS NO HISPANOS,0,0,0%
MAYAGUEZ,AGUADILLA,AGUADILLA,47647,JUAN SUARES PELEGRINA,OTRO ORIGEN ÉTNICO,0,0,0%
MAYAGUEZ,AGUADILLA,AGUADILLA,47647,JUAN SUARES PELEGRINA,FEMENINO,105,138,76.08%
MAYAGUEZ,AGUADILLA,AGUADILLA,47647,JUAN SUARES PELEGRINA,MASCULINO,85,131,64.88%
MAYAGUEZ,AGUADILLA,RINCON,47662,MANUEL GARCIA PEREZ (SUP. NUEVA),TODOS LOS ESTUDIANTES,115,163,70.55%
MAYAGUEZ,AGUADILLA,RINCON,47662,MANUEL GARCIA PEREZ (SUP. NUEVA),IMPEDIDOS,16,31,51.61%
MAYAGUEZ,AGUADILLA,RINCON,47662,MANUEL GARCIA PEREZ (SUP. NUEVA),POR DEBAJO DEL NIVEL DE POBREZA,87,127,68.5%
MAYAGUEZ,AGUADILLA,RINCON,47662,MANUEL GARCIA PEREZ (SUP. NUEVA),LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,1,1,100%
MAYAGUEZ,AGUADILLA,RINCON,47662,MANUEL GARCIA PEREZ (SUP. NUEVA),PUERTORRIQUEÑOS,114,160,71.25%
MAYAGUEZ,AGUADILLA,RINCON,47662,MANUEL GARCIA PEREZ (SUP. NUEVA),HISPANOS NO PUERTORRIQUEÑOS,1,3,33.33%
MAYAGUEZ,AGUADILLA,RINCON,47662,MANUEL GARCIA PEREZ (SUP. NUEVA),BLANCOS NO HISPANOS,0,0,0%
MAYAGUEZ,AGUADILLA,RINCON,47662,MANUEL GARCIA PEREZ (SUP. NUEVA),OTRO ORIGEN ÉTNICO,0,0,0%
MAYAGUEZ,AGUADILLA,RINCON,47662,MANUEL GARCIA PEREZ (SUP. NUEVA),FEMENINO,64,81,79.01%
MAYAGUEZ,AGUADILLA,RINCON,47662,MANUEL GARCIA PEREZ (SUP. NUEVA),MASCULINO,51,82,62.19%
MAYAGUEZ,SAN SEBASTIAN,MOCA,47894,CATALINA MORALES DE FLORES,TODOS LOS ESTUDIANTES,243,304,79.93%
MAYAGUEZ,SAN SEBASTIAN,MOCA,47894,CATALINA MORALES DE FLORES,IMPEDIDOS,18,29,62.06%
MAYAGUEZ,SAN SEBASTIAN,MOCA,47894,CATALINA MORALES DE FLORES,POR DEBAJO DEL NIVEL DE POBREZA,143,189,75.66%
MAYAGUEZ,SAN SEBASTIAN,MOCA,47894,CATALINA MORALES DE FLORES,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
MAYAGUEZ,SAN SEBASTIAN,MOCA,47894,CATALINA MORALES DE FLORES,PUERTORRIQUEÑOS,239,300,79.66%
MAYAGUEZ,SAN SEBASTIAN,MOCA,47894,CATALINA MORALES DE FLORES,HISPANOS NO PUERTORRIQUEÑOS,4,4,100%
MAYAGUEZ,SAN SEBASTIAN,MOCA,47894,CATALINA MORALES DE FLORES,BLANCOS NO HISPANOS,0,0,0%
MAYAGUEZ,SAN SEBASTIAN,MOCA,47894,CATALINA MORALES DE FLORES,OTRO ORIGEN ÉTNICO,0,0,0%
MAYAGUEZ,SAN SEBASTIAN,MOCA,47894,CATALINA MORALES DE FLORES,FEMENINO,137,163,84.04%
MAYAGUEZ,SAN SEBASTIAN,MOCA,47894,CATALINA MORALES DE FLORES,MASCULINO,106,141,75.17%
MAYAGUEZ,SAN SEBASTIAN,SAN SEBASTIAN,47902,SUPERIOR  VOC. MANUEL M. LICIAGA,TODOS LOS ESTUDIANTES,196,268,73.13%
MAYAGUEZ,SAN SEBASTIAN,SAN SEBASTIAN,47902,SUPERIOR  VOC. MANUEL M. LICIAGA,IMPEDIDOS,28,52,53.84%
MAYAGUEZ,SAN SEBASTIAN,SAN SEBASTIAN,47902,SUPERIOR  VOC. MANUEL M. LICIAGA,POR DEBAJO DEL NIVEL DE POBREZA,144,206,69.9%
MAYAGUEZ,SAN SEBASTIAN,SAN SEBASTIAN,47902,SUPERIOR  VOC. MANUEL M. LICIAGA,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
MAYAGUEZ,SAN SEBASTIAN,SAN SEBASTIAN,47902,SUPERIOR  VOC. MANUEL M. LICIAGA,PUERTORRIQUEÑOS,194,265,73.2%
MAYAGUEZ,SAN SEBASTIAN,SAN SEBASTIAN,47902,SUPERIOR  VOC. MANUEL M. LICIAGA,HISPANOS NO PUERTORRIQUEÑOS,2,3,66.66%
MAYAGUEZ,SAN SEBASTIAN,SAN SEBASTIAN,47902,SUPERIOR  VOC. MANUEL M. LICIAGA,BLANCOS NO HISPANOS,0,0,0%
MAYAGUEZ,SAN SEBASTIAN,SAN SEBASTIAN,47902,SUPERIOR  VOC. MANUEL M. LICIAGA,OTRO ORIGEN ÉTNICO,0,0,0%
MAYAGUEZ,SAN SEBASTIAN,SAN SEBASTIAN,47902,SUPERIOR  VOC. MANUEL M. LICIAGA,FEMENINO,111,143,77.62%
MAYAGUEZ,SAN SEBASTIAN,SAN SEBASTIAN,47902,SUPERIOR  VOC. MANUEL M. LICIAGA,MASCULINO,85,125,68%
MAYAGUEZ,CABO ROJO,SABANA GRANDE,48264,LUIS NEGRON LOPEZ,TODOS LOS ESTUDIANTES,204,285,71.57%
MAYAGUEZ,CABO ROJO,SABANA GRANDE,48264,LUIS NEGRON LOPEZ,IMPEDIDOS,33,56,58.92%
MAYAGUEZ,CABO ROJO,SABANA GRANDE,48264,LUIS NEGRON LOPEZ,POR DEBAJO DEL NIVEL DE POBREZA,129,185,69.72%
MAYAGUEZ,CABO ROJO,SABANA GRANDE,48264,LUIS NEGRON LOPEZ,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,2,2,100%
MAYAGUEZ,CABO ROJO,SABANA GRANDE,48264,LUIS NEGRON LOPEZ,PUERTORRIQUEÑOS,204,285,71.57%
MAYAGUEZ,CABO ROJO,SABANA GRANDE,48264,LUIS NEGRON LOPEZ,HISPANOS NO PUERTORRIQUEÑOS,0,0,0%
MAYAGUEZ,CABO ROJO,SABANA GRANDE,48264,LUIS NEGRON LOPEZ,BLANCOS NO HISPANOS,0,0,0%
MAYAGUEZ,CABO ROJO,SABANA GRANDE,48264,LUIS NEGRON LOPEZ,OTRO ORIGEN ÉTNICO,0,0,0%
MAYAGUEZ,CABO ROJO,SABANA GRANDE,48264,LUIS NEGRON LOPEZ,FEMENINO,107,141,75.88%
MAYAGUEZ,CABO ROJO,SABANA GRANDE,48264,LUIS NEGRON LOPEZ,MASCULINO,97,144,67.36%
MAYAGUEZ,MAYAGUEZ,MAYAGUEZ,48298,EUGENIO MARIA DE HOSTOS,TODOS LOS ESTUDIANTES,256,332,77.1%
MAYAGUEZ,MAYAGUEZ,MAYAGUEZ,48298,EUGENIO MARIA DE HOSTOS,IMPEDIDOS,25,36,69.44%
MAYAGUEZ,MAYAGUEZ,MAYAGUEZ,48298,EUGENIO MARIA DE HOSTOS,POR DEBAJO DEL NIVEL DE POBREZA,138,184,75%
MAYAGUEZ,MAYAGUEZ,MAYAGUEZ,48298,EUGENIO MARIA DE HOSTOS,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
MAYAGUEZ,MAYAGUEZ,MAYAGUEZ,48298,EUGENIO MARIA DE HOSTOS,PUERTORRIQUEÑOS,255,330,77.27%
MAYAGUEZ,MAYAGUEZ,MAYAGUEZ,48298,EUGENIO MARIA DE HOSTOS,HISPANOS NO PUERTORRIQUEÑOS,1,2,50%
MAYAGUEZ,MAYAGUEZ,MAYAGUEZ,48298,EUGENIO MARIA DE HOSTOS,BLANCOS NO HISPANOS,0,0,0%
MAYAGUEZ,MAYAGUEZ,MAYAGUEZ,48298,EUGENIO MARIA DE HOSTOS,OTRO ORIGEN ÉTNICO,0,0,0%
MAYAGUEZ,MAYAGUEZ,MAYAGUEZ,48298,EUGENIO MARIA DE HOSTOS,FEMENINO,153,182,84.06%
MAYAGUEZ,MAYAGUEZ,MAYAGUEZ,48298,EUGENIO MARIA DE HOSTOS,MASCULINO,103,150,68.66%
PONCE,UTUADO,ADJUNTAS,50294,JOSE EMILIO LUGO,TODOS LOS ESTUDIANTES,130,208,62.5%
PONCE,UTUADO,ADJUNTAS,50294,JOSE EMILIO LUGO,IMPEDIDOS,12,25,48%
PONCE,UTUADO,ADJUNTAS,50294,JOSE EMILIO LUGO,POR DEBAJO DEL NIVEL DE POBREZA,67,110,60.9%
PONCE,UTUADO,ADJUNTAS,50294,JOSE EMILIO LUGO,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,1,1,100%
PONCE,UTUADO,ADJUNTAS,50294,JOSE EMILIO LUGO,PUERTORRIQUEÑOS,130,206,63.1%
PONCE,UTUADO,ADJUNTAS,50294,JOSE EMILIO LUGO,HISPANOS NO PUERTORRIQUEÑOS,0,2,0%
PONCE,UTUADO,ADJUNTAS,50294,JOSE EMILIO LUGO,BLANCOS NO HISPANOS,0,0,0%
PONCE,UTUADO,ADJUNTAS,50294,JOSE EMILIO LUGO,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,UTUADO,ADJUNTAS,50294,JOSE EMILIO LUGO,FEMENINO,74,112,66.07%
PONCE,UTUADO,ADJUNTAS,50294,JOSE EMILIO LUGO,MASCULINO,56,96,58.33%
PONCE,SANTA ISABEL,COAMO,50468,RAMON JOSE DAVILA,TODOS LOS ESTUDIANTES,190,256,74.21%
PONCE,SANTA ISABEL,COAMO,50468,RAMON JOSE DAVILA,IMPEDIDOS,36,57,63.15%
PONCE,SANTA ISABEL,COAMO,50468,RAMON JOSE DAVILA,POR DEBAJO DEL NIVEL DE POBREZA,128,183,69.94%
PONCE,SANTA ISABEL,COAMO,50468,RAMON JOSE DAVILA,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,1,1,100%
PONCE,SANTA ISABEL,COAMO,50468,RAMON JOSE DAVILA,PUERTORRIQUEÑOS,187,253,73.91%
PONCE,SANTA ISABEL,COAMO,50468,RAMON JOSE DAVILA,HISPANOS NO PUERTORRIQUEÑOS,3,3,100%
PONCE,SANTA ISABEL,COAMO,50468,RAMON JOSE DAVILA,BLANCOS NO HISPANOS,0,0,0%
PONCE,SANTA ISABEL,COAMO,50468,RAMON JOSE DAVILA,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,SANTA ISABEL,COAMO,50468,RAMON JOSE DAVILA,FEMENINO,98,121,80.99%
PONCE,SANTA ISABEL,COAMO,50468,RAMON JOSE DAVILA,MASCULINO,92,135,68.14%
PONCE,SANTA ISABEL,JUANA DIAZ,51698,LUIS LLORENS TORRES,TODOS LOS ESTUDIANTES,186,213,87.32%
PONCE,SANTA ISABEL,JUANA DIAZ,51698,LUIS LLORENS TORRES,IMPEDIDOS,19,27,70.37%
PONCE,SANTA ISABEL,JUANA DIAZ,51698,LUIS LLORENS TORRES,POR DEBAJO DEL NIVEL DE POBREZA,132,151,87.41%
PONCE,SANTA ISABEL,JUANA DIAZ,51698,LUIS LLORENS TORRES,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,1,2,50%
PONCE,SANTA ISABEL,JUANA DIAZ,51698,LUIS LLORENS TORRES,PUERTORRIQUEÑOS,182,209,87.08%
PONCE,SANTA ISABEL,JUANA DIAZ,51698,LUIS LLORENS TORRES,HISPANOS NO PUERTORRIQUEÑOS,4,4,100%
PONCE,SANTA ISABEL,JUANA DIAZ,51698,LUIS LLORENS TORRES,BLANCOS NO HISPANOS,0,0,0%
PONCE,SANTA ISABEL,JUANA DIAZ,51698,LUIS LLORENS TORRES,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,SANTA ISABEL,JUANA DIAZ,51698,LUIS LLORENS TORRES,FEMENINO,109,120,90.83%
PONCE,SANTA ISABEL,JUANA DIAZ,51698,LUIS LLORENS TORRES,MASCULINO,77,93,82.79%
PONCE,SANTA ISABEL,JUANA DIAZ,51763,LUIS MUNOZ MARIN,TODOS LOS ESTUDIANTES,27,39,69.23%
PONCE,SANTA ISABEL,JUANA DIAZ,51763,LUIS MUNOZ MARIN,IMPEDIDOS,5,8,62.5%
PONCE,SANTA ISABEL,JUANA DIAZ,51763,LUIS MUNOZ MARIN,POR DEBAJO DEL NIVEL DE POBREZA,19,29,65.51%
PONCE,SANTA ISABEL,JUANA DIAZ,51763,LUIS MUNOZ MARIN,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
PONCE,SANTA ISABEL,JUANA DIAZ,51763,LUIS MUNOZ MARIN,PUERTORRIQUEÑOS,27,39,69.23%
PONCE,SANTA ISABEL,JUANA DIAZ,51763,LUIS MUNOZ MARIN,HISPANOS NO PUERTORRIQUEÑOS,0,0,0%
PONCE,SANTA ISABEL,JUANA DIAZ,51763,LUIS MUNOZ MARIN,BLANCOS NO HISPANOS,0,0,0%
PONCE,SANTA ISABEL,JUANA DIAZ,51763,LUIS MUNOZ MARIN,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,SANTA ISABEL,JUANA DIAZ,51763,LUIS MUNOZ MARIN,FEMENINO,11,16,68.75%
PONCE,SANTA ISABEL,JUANA DIAZ,51763,LUIS MUNOZ MARIN,MASCULINO,16,23,69.56%
PONCE,PONCE,PONCE I,52274,SUPERIOR JUAN SERRALES,TODOS LOS ESTUDIANTES,134,176,76.13%
PONCE,PONCE,PONCE I,52274,SUPERIOR JUAN SERRALES,IMPEDIDOS,20,29,68.96%
PONCE,PONCE,PONCE I,52274,SUPERIOR JUAN SERRALES,POR DEBAJO DEL NIVEL DE POBREZA,97,126,76.98%
PONCE,PONCE,PONCE I,52274,SUPERIOR JUAN SERRALES,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,1,3,33.33%
PONCE,PONCE,PONCE I,52274,SUPERIOR JUAN SERRALES,PUERTORRIQUEÑOS,133,174,76.43%
PONCE,PONCE,PONCE I,52274,SUPERIOR JUAN SERRALES,HISPANOS NO PUERTORRIQUEÑOS,1,1,100%
PONCE,PONCE,PONCE I,52274,SUPERIOR JUAN SERRALES,BLANCOS NO HISPANOS,0,1,0%
PONCE,PONCE,PONCE I,52274,SUPERIOR JUAN SERRALES,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,PONCE,PONCE I,52274,SUPERIOR JUAN SERRALES,FEMENINO,62,73,84.93%
PONCE,PONCE,PONCE I,52274,SUPERIOR JUAN SERRALES,MASCULINO,72,103,69.9%
PONCE,PONCE,PONCE II,52514,PONCE HIGH,TODOS LOS ESTUDIANTES,197,354,55.64%
PONCE,PONCE,PONCE II,52514,PONCE HIGH,IMPEDIDOS,26,53,49.05%
PONCE,PONCE,PONCE II,52514,PONCE HIGH,POR DEBAJO DEL NIVEL DE POBREZA,143,279,51.25%
PONCE,PONCE,PONCE II,52514,PONCE HIGH,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,1,1,100%
PONCE,PONCE,PONCE II,52514,PONCE HIGH,PUERTORRIQUEÑOS,196,349,56.16%
PONCE,PONCE,PONCE II,52514,PONCE HIGH,HISPANOS NO PUERTORRIQUEÑOS,1,5,20%
PONCE,PONCE,PONCE II,52514,PONCE HIGH,BLANCOS NO HISPANOS,0,0,0%
PONCE,PONCE,PONCE II,52514,PONCE HIGH,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,PONCE,PONCE II,52514,PONCE HIGH,FEMENINO,106,176,60.22%
PONCE,PONCE,PONCE II,52514,PONCE HIGH,MASCULINO,91,178,51.12%
PONCE,PONCE,PONCE III,52688,DR. PILA,TODOS LOS ESTUDIANTES,117,255,45.88%
PONCE,PONCE,PONCE III,52688,DR. PILA,IMPEDIDOS,21,56,37.5%
PONCE,PONCE,PONCE III,52688,DR. PILA,POR DEBAJO DEL NIVEL DE POBREZA,72,162,44.44%
PONCE,PONCE,PONCE III,52688,DR. PILA,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
PONCE,PONCE,PONCE III,52688,DR. PILA,HISPANOS NO PUERTORRIQUEÑOS,0,2,0%
PONCE,PONCE,PONCE III,52688,DR. PILA,BLANCOS NO HISPANOS,0,0,0%
PONCE,PONCE,PONCE III,52688,DR. PILA,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,PONCE,PONCE III,52688,DR. PILA,FEMENINO,58,128,45.31%
PONCE,PONCE,PONCE III,52688,DR. PILA,MASCULINO,59,127,46.45%
PONCE,PONCE,PONCE III,52696,BERNARDINO CORDERO BERNARD,TODOS LOS ESTUDIANTES,165,185,89.18%
PONCE,PONCE,PONCE III,52696,BERNARDINO CORDERO BERNARD,IMPEDIDOS,18,25,72%
PONCE,PONCE,PONCE III,52696,BERNARDINO CORDERO BERNARD,POR DEBAJO DEL NIVEL DE POBREZA,96,109,88.07%
PONCE,PONCE,PONCE III,52696,BERNARDINO CORDERO BERNARD,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
PONCE,PONCE,PONCE III,52696,BERNARDINO CORDERO BERNARD,PUERTORRIQUEÑOS,164,184,89.13%
PONCE,PONCE,PONCE III,52696,BERNARDINO CORDERO BERNARD,HISPANOS NO PUERTORRIQUEÑOS,0,0,0%
PONCE,PONCE,PONCE III,52696,BERNARDINO CORDERO BERNARD,BLANCOS NO HISPANOS,1,1,100%
PONCE,PONCE,PONCE III,52696,BERNARDINO CORDERO BERNARD,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,PONCE,PONCE III,52696,BERNARDINO CORDERO BERNARD,FEMENINO,86,91,94.5%
PONCE,PONCE,PONCE III,52696,BERNARDINO CORDERO BERNARD,MASCULINO,79,94,84.04%
PONCE,PONCE,PONCE I,52712,THOMAS ARMSTRONG TORO (ESPECIALIZADA),TODOS LOS ESTUDIANTES,62,62,100%
PONCE,PONCE,PONCE I,52712,THOMAS ARMSTRONG TORO (ESPECIALIZADA),IMPEDIDOS,6,6,100%
PONCE,PONCE,PONCE I,52712,THOMAS ARMSTRONG TORO (ESPECIALIZADA),POR DEBAJO DEL NIVEL DE POBREZA,32,32,100%
PONCE,PONCE,PONCE I,52712,THOMAS ARMSTRONG TORO (ESPECIALIZADA),LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
PONCE,PONCE,PONCE I,52712,THOMAS ARMSTRONG TORO (ESPECIALIZADA),PUERTORRIQUEÑOS,62,62,100%
PONCE,PONCE,PONCE I,52712,THOMAS ARMSTRONG TORO (ESPECIALIZADA),HISPANOS NO PUERTORRIQUEÑOS,0,0,0%
PONCE,PONCE,PONCE I,52712,THOMAS ARMSTRONG TORO (ESPECIALIZADA),BLANCOS NO HISPANOS,0,0,0%
PONCE,PONCE,PONCE I,52712,THOMAS ARMSTRONG TORO (ESPECIALIZADA),OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,PONCE,PONCE I,52712,THOMAS ARMSTRONG TORO (ESPECIALIZADA),FEMENINO,31,31,100%
PONCE,PONCE,PONCE I,52712,THOMAS ARMSTRONG TORO (ESPECIALIZADA),MASCULINO,31,31,100%
PONCE,YAUCO,YAUCO,53470,ERNESTO RAMOS ANTONINI (ESPECIALIZADA BELLAS ART) ,TODOS LOS ESTUDIANTES,35,38,92.1%
PONCE,YAUCO,YAUCO,53470,ERNESTO RAMOS ANTONINI (ESPECIALIZADA BELLAS ART) ,IMPEDIDOS,1,2,50%
PONCE,YAUCO,YAUCO,53470,ERNESTO RAMOS ANTONINI (ESPECIALIZADA BELLAS ART) ,POR DEBAJO DEL NIVEL DE POBREZA,17,18,94.44%
PONCE,YAUCO,YAUCO,53470,ERNESTO RAMOS ANTONINI (ESPECIALIZADA BELLAS ART) ,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
PONCE,YAUCO,YAUCO,53470,ERNESTO RAMOS ANTONINI (ESPECIALIZADA BELLAS ART) ,PUERTORRIQUEÑOS,35,38,92.1%
PONCE,YAUCO,YAUCO,53470,ERNESTO RAMOS ANTONINI (ESPECIALIZADA BELLAS ART) ,HISPANOS NO PUERTORRIQUEÑOS,0,0,0%
PONCE,YAUCO,YAUCO,53470,ERNESTO RAMOS ANTONINI (ESPECIALIZADA BELLAS ART) ,BLANCOS NO HISPANOS,0,0,0%
PONCE,YAUCO,YAUCO,53470,ERNESTO RAMOS ANTONINI (ESPECIALIZADA BELLAS ART) ,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,YAUCO,YAUCO,53470,ERNESTO RAMOS ANTONINI (ESPECIALIZADA BELLAS ART) ,FEMENINO,19,21,90.47%
PONCE,YAUCO,YAUCO,53470,ERNESTO RAMOS ANTONINI (ESPECIALIZADA BELLAS ART) ,MASCULINO,16,17,94.11%
PONCE,UTUADO,JAYUYA,54619,JOSEFINA LEON ZAYAS,TODOS LOS ESTUDIANTES,184,238,77.31%
PONCE,UTUADO,JAYUYA,54619,JOSEFINA LEON ZAYAS,IMPEDIDOS,28,37,75.67%
PONCE,UTUADO,JAYUYA,54619,JOSEFINA LEON ZAYAS,POR DEBAJO DEL NIVEL DE POBREZA,132,178,74.15%
PONCE,UTUADO,JAYUYA,54619,JOSEFINA LEON ZAYAS,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
PONCE,UTUADO,JAYUYA,54619,JOSEFINA LEON ZAYAS,PUERTORRIQUEÑOS,182,236,77.11%
PONCE,UTUADO,JAYUYA,54619,JOSEFINA LEON ZAYAS,HISPANOS NO PUERTORRIQUEÑOS,2,2,100%
PONCE,UTUADO,JAYUYA,54619,JOSEFINA LEON ZAYAS,BLANCOS NO HISPANOS,0,0,0%
PONCE,UTUADO,JAYUYA,54619,JOSEFINA LEON ZAYAS,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,UTUADO,JAYUYA,54619,JOSEFINA LEON ZAYAS,FEMENINO,93,109,85.32%
PONCE,UTUADO,JAYUYA,54619,JOSEFINA LEON ZAYAS,MASCULINO,91,129,70.54%
PONCE,YAUCO,YAUCO,55244,SUPERIOR OCUP. Y TECNICA DE YAUCO,TODOS LOS ESTUDIANTES,242,282,85.81%
PONCE,YAUCO,YAUCO,55244,SUPERIOR OCUP. Y TECNICA DE YAUCO,IMPEDIDOS,47,55,85.45%
PONCE,YAUCO,YAUCO,55244,SUPERIOR OCUP. Y TECNICA DE YAUCO,POR DEBAJO DEL NIVEL DE POBREZA,174,202,86.13%
PONCE,YAUCO,YAUCO,55244,SUPERIOR OCUP. Y TECNICA DE YAUCO,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,1,3,33.33%
PONCE,YAUCO,YAUCO,55244,SUPERIOR OCUP. Y TECNICA DE YAUCO,PUERTORRIQUEÑOS,241,280,86.07%
